id,original_text,text_final,ulasan_cleaned,decision,Label,confidence,suspicion_score
1883,maaf ya baru ksh review. soalnya dicoba dulu. baguuuus bgttt! bisa nyukur dgn simple. pengiriman cepat dan kondisi barang baik. terima kasih enchen,maaf ya baru ksh review. soalnya dicoba dulu. baguuuus bgttt! bisa nyukur dgn simple. pengiriman cepat dan kondisi barang baik. terima kasih enchen,maaf ya baru ksh review. soalnya dicoba dulu. baguuuus bgttt! bisa nyukur dgn simple. pengiriman cepat dan kondisi barang baik. terima kasih enchen,Fake,Real,0.914,6.28
1884,"suka, belum di coba karna buat kado cowo aku, terimamasih seller","suka, belum di coba karna buat kado cowo aku, terimamasih seller",suka,Real,Fake,1.0,0.0
1887,"mohon maaf gak bintang 5, dikarenakan pengiriman kurir sangat mengecewakan, barang sdh dicoba berjalan dgn baik sesuai deksripsi dan semoga awet dipakainya","mohon maaf gak bintang 5, dikarenakan pengiriman kurir sangat mengecewakan, barang sdh dicoba berjalan dgn baik sesuai deksripsi dan semoga awet dipakainya",mohon maaf gak bintang 5,Fake,Real,0.936,6.72
1899,ok. mantap. sesuai,ok. mantap. sesuai,ok. mantap. sesuai,Real,Fake,0.9,1.0
1901,"mantap, blm dicoba. baru pertamakali pindah dari konvesional ke elektrik. mudah2 an cocok","mantap, blm dicoba. baru pertamakali pindah dari konvesional ke elektrik. mudah2 an cocok",mantap,Real,Fake,1.0,0.0
1904,diterima dengan cepat dan baik. mudah2an awet dan ok... belum sempat dicoba..... terimakasih.... ...... ...,diterima dengan cepat dan baik. mudah2an awet dan ok... belum sempat dicoba..... terimakasih.... ...... ...,diterima dengan cepat dan baik. mudah2an awet dan ok... belum sempat dicoba..... terimakasih.... ...... ...,Fake,Real,0.911,6.22
1906,"terima kasih, barang telah diterima dengan baik.","terima kasih, barang telah diterima dengan baik.",terima kasih,Real,Fake,1.0,0.0
1909,"mntp, kukira pencukur modelan gini g tajem ternyata tajem cuy jd mudah memotong bulu² kecil.","mntp, kukira pencukur modelan gini g tajem ternyata tajem cuy jd mudah memotong bulu² kecil.",mntp,Real,Fake,1.0,0.0
1913,mantappp barang sesuai gambar dan kualitas josssssss,mantappp barang sesuai gambar dan kualitas josssssss,mantappp barang sesuai gambar dan kualitas josssssss,Fake,Real,0.916,6.31
1917,manthab produk dan kemasannya.. sayangnya pickup kurirnya luamaaaaa,manthab produk dan kemasannya.. sayangnya pickup kurirnya luamaaaaa,manthab produk dan kemasannya.. sayangnya pickup kurirnya luamaaaaa,Fake,Real,0.921,6.42
1918,"produk nya bagus, berfungsi dengan baik","produk nya bagus, berfungsi dengan baik",produk nya bagus,Real,Fake,1.0,0.0
1920,"bagus, mencukur hingga bersih dan halus","bagus, mencukur hingga bersih dan halus",bagus,Real,Fake,1.0,0.0
1921,"pisau cukur tajam, mudah dibersihkan, semoga pisau nya awet selalu.","pisau cukur tajam, mudah dibersihkan, semoga pisau nya awet selalu.",pisau cukur tajam,Real,Fake,1.0,0.0
1930,"elegance, berfungsi normal, smoga awet","elegance, berfungsi normal, smoga awet",elegance,Real,Fake,0.9,1.0
1940,barang berfungsi dengan baik semoga awet,barang berfungsi dengan baik semoga awet,barang berfungsi dengan baik semoga awet,Fake,Real,0.81,4.2
1944,"terima kasih, pesanan udah diterima, pengiriman cepat, paking ok, barangnya ok sesuai keinginan yg dipilih...mantap ...👍","terima kasih, pesanan udah diterima, pengiriman cepat, paking ok, barangnya ok sesuai keinginan yg dipilih...mantap ...👍",terima kasih,Real,Fake,1.0,0.0
1947,sesuai pesanan..berfungsi baik,sesuai pesanan..berfungsi baik,sesuai pesanan..berfungsi baik,Real,Fake,0.9,1.0
1948,pesanan diterima berfungsi baik semoga awet,pesanan diterima berfungsi baik semoga awet,pesanan diterima berfungsi baik semoga awet,Fake,Real,0.803,4.06
1949,"barang hilang, tidak sampai ke pembeli. sebaiknya penjual memilih kurir yang lebih terpercaya, sehingga tidak terjadi lagi hal serupa yang mempersulit pembeli maupun penj...","barang hilang, tidak sampai ke pembeli. sebaiknya penjual memilih kurir yang lebih terpercaya, sehingga tidak terjadi lagi hal serupa yang mempersulit pembeli maupun penj...",barang hilang,Real,Fake,1.0,0.0
1950,"performance: wah, bagus, saya sangat menyukainya😍😍","performance: wah, bagus, saya sangat menyukainya😍😍",performance: wah,Real,Fake,1.0,0.0
1954,"packaging rapih, barang sesuai pesanan","packaging rapih, barang sesuai pesanan",packaging rapih,Real,Fake,0.9,1.0
1960,"keren, toko.amanah, midah2an awet","keren, toko.amanah, midah2an awet",keren,Real,Fake,0.9,1.0
1961,"barang sudah sampai.. packing aman bgt.. belum dicoba semoga awet. liat fisiknya keren bgt, harusnya performanya keren juga 🔥","barang sudah sampai.. packing aman bgt.. belum dicoba semoga awet. liat fisiknya keren bgt, harusnya performanya keren juga 🔥",barang sudah sampai.. packing aman bgt.. belum dicoba semoga awet. liat fisiknya keren bgt,Fake,Real,0.806,4.13
1965,barang oke,barang oke,barang oke,Real,Fake,0.9,1.0
