id,original_text,rating,helpful,text,decision,confidence,suspicion_score,key_features,llm_contribution
84,manfaat produk: untuk mencerah kan kulit jenis kulit: sawo matang bahan: lembut,5,0,manfaat produk: untuk mencerah kan kulit jenis kulit: sawo matang bahan: lembut,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
85,bahan: lembut manfaat produk: mencerahkan jenis kulit: bikin glowing dan bersih,5,0,bahan: lembut manfaat produk: mencerahkan jenis kulit: bikin glowing dan bersih,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
86,semua produk aku suka wangi kembut engga lengket,5,0,semua produk aku suka wangi kembut engga lengket,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
87,"ini gmna ko gada tutup nya, cumn bgini doang. syaa liat"" video ada tutup annya.",1,0,"ini gmna ko gada tutup nya, cumn bgini doang. syaa liat"" video ada tutup annya.",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 15}",0.0
88,pecah kek gini kok masih di kirim udah 2 kali pesan kek gini terus lebih ber hati-hati lagi dong pengirimannya😑😡,1,0,pecah kek gini kok masih di kirim udah 2 kali pesan kek gini terus lebih ber hati-hati lagi dong pen...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 20}",0.0
89,bahan: sesuai dengan pesanan manfaat produk: melembabkan kulit jenis kulit: semua jenis kulit bisa terimakasih seller sudah amanah semoga makin sukses trimakasih jga buat...,5,0,bahan: sesuai dengan pesanan manfaat produk: melembabkan kulit jenis kulit: semua jenis kulit bisa t...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 24}",0.0
90,"sesuai sam harga, cepat sampai, pecking ny rapi, ga ada yg produk yg rusak, thanks seller",5,0,"sesuai sam harga, cepat sampai, pecking ny rapi, ga ada yg produk yg rusak, thanks seller",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 16}",0.0
91,bahan: lembut manfaat produk: menghaluskan & menyamakan noda hitam jenis kulit: normal,5,0,bahan: lembut manfaat produk: menghaluskan & menyamakan noda hitam jenis kulit: normal,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
92,terimaksih paketnya sudah mndarat dengan baik tidak ada lecet sedikit pun peking bagus mksh semoga cocok 😁🥰,5,0,terimaksih paketnya sudah mndarat dengan baik tidak ada lecet sedikit pun peking bagus mksh semoga c...,Fake,0.813,4.25,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 17}",0.418
93,bahan: lembut manfaat produk: mecerahkan jenis kulit: normal semoga cocok,5,0,bahan: lembut manfaat produk: mecerahkan jenis kulit: normal semoga cocok,Fake,0.806,4.11,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.371
94,"barang sesuai pesanan,pengemasan produk bagus",5,0,"barang sesuai pesanan,pengemasan produk bagus",Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 5}",0.0
95,"produk sampai dengan baik, pokoknya puas pake g2g, hasilnya memuaskan",5,0,"produk sampai dengan baik, pokoknya puas pake g2g, hasilnya memuaskan",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
96,jenis kulit: berminyak manfaat produk: mencerahkan dan memutihkan kulit bahan: alami,5,0,jenis kulit: berminyak manfaat produk: mencerahkan dan memutihkan kulit bahan: alami,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
97,"pengiriman cepat penjualnya ramah ,di inbox langsung di respon 🙏🏻🥰terimakasih semoga lancar terus 🤲🏻😍",5,0,"pengiriman cepat penjualnya ramah ,di inbox langsung di respon 🙏🏻🥰terimakasih semoga lancar terus 🤲🏻...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 1, 'gibberish_spam': 0, 'word_count': 14}",0.0
98,tokohnya amanah barang sampai dengan cepat dan kemasan nya rapi,5,0,tokohnya amanah barang sampai dengan cepat dan kemasan nya rapi,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
99,"sengaja baru kasi ulasan sekarang soalnya mau tau hasilnya bagus apa nggak, tapi masyaallah bagus banget yang tadi muka aku kering sekarang jadi lembut dan lembab",5,0,"sengaja baru kasi ulasan sekarang soalnya mau tau hasilnya bagus apa nggak, tapi masyaallah bagus ba...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 26}",0.0
100,bahan: ok manfaat produk: ok jenis kulit: ok,5,0,bahan: ok manfaat produk: ok jenis kulit: ok,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
101,"sumpah ini produknya bagus banget,baru aja aku make nya 2 hari udah langsung ada perubahannya bagus banget ini pengiriman nya cepat lagi ngak ada pakai nyangkut2 di perja...",5,0,"sumpah ini produknya bagus banget,baru aja aku make nya 2 hari udah langsung ada perubahannya bagus ...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 28}",0.0
102,baru beli semoga cocok kalo cocok auto langganan🫶🫶,5,0,baru beli semoga cocok kalo cocok auto langganan🫶🫶,Fake,0.809,4.17,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.39
103,udh cocok pake g2g ga mau pindah k lain lg heheh,5,0,udh cocok pake g2g ga mau pindah k lain lg heheh,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
104,"dh setahun pke g2g alhamdulillah msh baik2 saja,, dh cocok gk mau ganti2 skincare",5,0,"dh setahun pke g2g alhamdulillah msh baik2 saja,, dh cocok gk mau ganti2 skincare",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
105,sdh.lengkap bagus...belum d coba semoga cocok,5,0,sdh.lengkap bagus...belum d coba semoga cocok,Fake,0.818,4.35,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.451
106,"sudah sampai dengan selamat gk ada goresan, pengemasan rapi",5,0,"sudah sampai dengan selamat gk ada goresan, pengemasan rapi",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
107,"barang datang sesuai pesanan, toko amanah pengiriman sangat cepat peking juga rapih, gx nyesel suka beli di toko ini terus.",5,0,"barang datang sesuai pesanan, toko amanah pengiriman sangat cepat peking juga rapih, gx nyesel suka ...",Fake,0.761,3.22,"{'contradiction': 0, 'template_language': 1, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 20}",0.408
108,"produk nya bagus sesuai dengan pesenan, pengiriman barang nya cepat",5,0,"produk nya bagus sesuai dengan pesenan, pengiriman barang nya cepat",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
109,semuanya baik dan cepet juga pengantaran nya,5,0,semuanya baik dan cepet juga pengantaran nya,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
110,"wangi bnget, lembut dan hargany terjangkau,,, semoga cocok d aku 😘",5,0,"wangi bnget, lembut dan hargany terjangkau,,, semoga cocok d aku 😘",Fake,0.808,4.15,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.384
111,bahan: adalah pokoknya manfaat produk: adalah pokoknya jenis kulit: sawo matang,5,0,bahan: adalah pokoknya manfaat produk: adalah pokoknya jenis kulit: sawo matang,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
112,bahan: bagus manfaat produk: jerawat dan flek hitam saya hilang.,5,0,bahan: bagus manfaat produk: jerawat dan flek hitam saya hilang.,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
113,skincare nya sesuai pesanan saya dan di pakai nyaman banget di kulit dan tidak mengecewakan .,5,0,skincare nya sesuai pesanan saya dan di pakai nyaman banget di kulit dan tidak mengecewakan .,Real,0.8,2.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 16}",0.0
114,paket datanh sesuai pesanan dan cepat pertama coba semoga cocok thanks seller and tiktok 🤗,5,0,paket datanh sesuai pesanan dan cepat pertama coba semoga cocok thanks seller and tiktok 🤗,Fake,0.811,4.23,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 15}",0.41
115,manfaat produk: mencerahkan jenis kulit: segala jenis kulit,5,0,manfaat produk: mencerahkan jenis kulit: segala jenis kulit,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
116,"pengiriman cepat packing aman,, baru pertama kali coba semoga cocok👍🏻👍🏻",4,0,"pengiriman cepat packing aman,, baru pertama kali coba semoga cocok👍🏻👍🏻",Fake,0.811,4.23,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 1, 'gibberish_spam': 0, 'word_count': 10}",0.41
117,pengiriman agak lambat tapi barang nya sesuai dengan pesanan terimakasih.🙏,5,0,pengiriman agak lambat tapi barang nya sesuai dengan pesanan terimakasih.🙏,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
118,"orderan yang kesekian kalinya 😍, aku 32 tahun pake ini cocok loh suka banget",5,0,"orderan yang kesekian kalinya 😍, aku 32 tahun pake ini cocok loh suka banget",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
119,bahan: bagus manfaat produk: mecerahkan wajah,5,0,bahan: bagus manfaat produk: mecerahkan wajah,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
120,"sudah pembelian k2, barang sesuai, pengiriman cepat, terimakasih seller dan pak kurir",5,0,"sudah pembelian k2, barang sesuai, pengiriman cepat, terimakasih seller dan pak kurir",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
121,"alhamdulillah barang sudah sampe dan sesuai dengan yg dipesanan, pemgiriman juga cepat, terimakaih seller dan bang kurir smoga sukses selalu",5,0,"alhamdulillah barang sudah sampe dan sesuai dengan yg dipesanan, pemgiriman juga cepat, terimakaih s...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 20}",0.0
122,manfaat produk: kulit menjadi lembab dan terlihat glowing.,5,0,manfaat produk: kulit menjadi lembab dan terlihat glowing.,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
123,paketnya udah nyampe tapi baru kali dapat sabunnya tumpah dan kebuka plastikya,4,0,paketnya udah nyampe tapi baru kali dapat sabunnya tumpah dan kebuka plastikya,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
124,"pengiriman relatif cepat, dan barang seperti yg digambar",5,0,"pengiriman relatif cepat, dan barang seperti yg digambar",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
125,manfaat produk: mrncerahkan kulit pokok nya dari dulu aku selalu pakek glad 2glow gk pernah ganti jenis kulit: normal,5,0,manfaat produk: mrncerahkan kulit pokok nya dari dulu aku selalu pakek glad 2glow gk pernah ganti je...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 19}",0.0
126,"pengiriman cepat, produk sesuai dgn yg dipesan, kurirnya juga ramah & amanah",5,0,"pengiriman cepat, produk sesuai dgn yg dipesan, kurirnya juga ramah & amanah",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
127,creamnya lembut di kulit. pengiriman jg cepat,5,0,creamnya lembut di kulit. pengiriman jg cepat,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
128,kalu di aku produk g2g cocok di aku dan ini juga udah ke 3× nya aku order yang pertama khusus itu acne (hijau) dan untuk order 2 &3 order yang mencerahkan (pink) dan...,5,0,kalu di aku produk g2g cocok di aku dan ini juga udah ke 3× nya aku order yang pertama khusus itu ac...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 33}",0.0
129,assalamualaikum maaf bru kasi ulasan pketnya g2g alhamdulillah bini gua suka sangat trimakasih tokonya dan amanah selalu thanks jg un kurir nya,4,0,assalamualaikum maaf bru kasi ulasan pketnya g2g alhamdulillah bini gua suka sangat trimakasih tokon...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 22}",0.0
130,ini pesanan yg ke dua kali..walaupun belum ada perubahan masih pengen nyoba.klw yg ini juga gak ada perubahan yaah terpaksa berhenti .btw sabun nya udah di pake,5,0,ini pesanan yg ke dua kali..walaupun belum ada perubahan masih pengen nyoba.klw yg ini juga gak ada ...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 27}",0.0
131,"skincare yang super nyaman di wajah,setelah bangun tidur auto glowing badaia",5,0,"skincare yang super nyaman di wajah,setelah bangun tidur auto glowing badaia",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
132,"jenis kulit: normal,semoga cocok biar terus langganan 🙏🏻",5,0,"jenis kulit: normal,semoga cocok biar terus langganan 🙏🏻",Fake,0.811,4.22,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.408
133,"pengiriman cepat, packing juga aman, semoga cocok",5,0,"pengiriman cepat, packing juga aman, semoga cocok",Fake,0.815,4.31,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.436
134,"lagi dan lagi tidak mengecewakan,,alhamdulilah di saya juga cocok flek hitam saya mulai memudar,,tokonya keren kualitah barang nya juga kern puas pokok nya 👍👍",5,0,"lagi dan lagi tidak mengecewakan,,alhamdulilah di saya juga cocok flek hitam saya mulai memudar,,tok...",Real,0.8,2.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 24}",0.0
135,manfaat produk: baik u kulitku jenis kulit: cocok,5,0,manfaat produk: baik u kulitku jenis kulit: cocok,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
136,maaf baru kasih ulasan. sudah habis 3paket alhamdulillah cocok jenis kulit: normal,5,0,maaf baru kasih ulasan. sudah habis 3paket alhamdulillah cocok jenis kulit: normal,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
137,"baru mau nyoba produk yg kata nya best, semoga cocok dikulit aku",5,0,"baru mau nyoba produk yg kata nya best, semoga cocok dikulit aku",Fake,0.807,4.13,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.378
138,maaf baru review ..🙏🙏100%baik dan ok,5,0,maaf baru review ..🙏🙏100%baik dan ok,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
139,"bahan: lembut dikulit manfaat produk: utk mencerahkan wajah jenis kulit: berminyak ,",5,0,"bahan: lembut dikulit manfaat produk: utk mencerahkan wajah jenis kulit: berminyak ,",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
140,"semoga cocok, barangnya aman pengiriman nya cepet tengku seller 🫶🏻",5,0,"semoga cocok, barangnya aman pengiriman nya cepet tengku seller 🫶🏻",Fake,0.816,4.31,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.437
141,"pengiriman cepat, bagus untuk mencerahkan wajah, semoga tokonya selalu amanah",5,0,"pengiriman cepat, bagus untuk mencerahkan wajah, semoga tokonya selalu amanah",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
142,jenis kulit: sensitif smoga cocok ini pmkaian pket k dua,4,0,jenis kulit: sensitif smoga cocok ini pmkaian pket k dua,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
143,thank ya g2g kmrin 12.12 dpt di hrga 100rban 😘,5,0,thank ya g2g kmrin 12.12 dpt di hrga 100rban 😘,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
144,"lucu ,gak ada kertas cara pke ""a ya",4,0,"lucu ,gak ada kertas cara pke ""a ya",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
145,"aman aman, lengkap juga seperti di foto, makasih",5,0,"aman aman, lengkap juga seperti di foto, makasih",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
146,"suka bgt sampe udh pesen berkali-kali jenis kulit: kusam manfaat produk: mencerahkan, meratakan kulit belang. bahan: baguss bgt",5,0,"suka bgt sampe udh pesen berkali-kali jenis kulit: kusam manfaat produk: mencerahkan, meratakan kuli...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 18}",0.0
